response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int
1,1,1,2,-1.0,12,3,0.822866527792497,0.1771334722075348
0,1,1,1,-2.0,12,2,0.8589257650642697,0.1410742349357455
0,-1,1,1,-2.0,12,0,0.864718470688147,0.13528152931178347
0,-1,-1,1,,12,0,0.8992745939514757,0.10072540604849087
1,-1,1,0,1.0,12,-1,0.9418372451270822,0.05816275487287268
0,1,-1,1,,12,2,0.9631074087645229,0.03689259123544978
1,-1,2,0,10.0,12,-1,0.9731440242430798,0.02685597575693103
0,1,1,2,-1.0,12,3,0.9801253659473779,0.01987463405269751
0,-1,-1,1,,12,0,0.978874447055914,0.021125552944162036
1,-1,-1,0,,12,-1,0.981136879564309,0.018863120435606357
1,1,1,0,-3.0,12,1,0.9756679978704614,0.024332002129597897
1,1,1,1,-2.0,12,2,0.97388336039377,0.026116639606126885
0,1,-1,1,,12,2,0.97573821902672,0.024261780973195302
0,-1,1,0,0.0,12,-1,0.9726727737632913,0.02732722623670449
1,-1,-1,1,,12,0,0.9821634339008706,0.01783656609902973
1,1,2,0,10.0,12,1,0.983102915631483,0.016897084368598755
1,1,1,2,1.0,12,3,0.9864280116093057,0.013571988390658164
0,1,1,1,-2.0,12,2,0.9932454005180581,0.006754599481856228
1,-1,1,1,0.0,12,0,0.9950956323902268,0.00490436760978612
0,1,-1,1,,12,2,0.9958505714893829,0.004149428510640329
1,-1,-1,0,,12,-1,0.9958672384178274,0.004132761582099144
0,1,-1,0,,12,1,0.9933407686308456,0.006659231369109284
0,-1,-1,0,,12,-1,0.9886178687731259,0.011382131226987693
1,-1,2,0,-10.0,12,-1,0.987179782876374,0.012820217123688882
0,1,-1,2,,12,3,0.984992605577376,0.015007394422529874
0,-1,-1,0,,12,-1,0.9787826465864918,0.02121735341349242
1,-1,1,0,-1.0,12,-1,0.9762226034575059,0.023777396542436064
1,1,1,1,-2.0,12,2,0.9679980384045409,0.03200196159536636
1,1,1,1,0.0,12,2,0.9637662132267035,0.036233786773273415
1,1,2,1,-10.0,12,2,0.963421018883574,0.03657898111646564
1,1,1,2,-1.0,12,3,0.9654711592809291,0.03452884071916775
0,1,-1,1,,12,2,0.9714363526366853,0.028563647363286586
1,-1,1,0,3.0,12,-1,0.971634996135124,0.02836500386483231
1,1,-1,1,,12,2,0.9661610308920923,0.03383896910781821
1,1,2,0,10.0,12,1,0.9740038306742398,0.025996169325867898
0,1,1,2,2.0,12,3,0.9843263266429249,0.015673673356969405
1,-1,1,1,3.0,12,0,0.9861937875127844,0.013806212487288734
0,1,1,1,1.0,12,2,0.9848934949113369,0.015106505088581638
0,-1,1,1,0.0,12,0,0.9756923036532839,0.024307696346666772
1,-1,1,1,1.0,12,0,0.978516011755521,0.021483988244404326
0,1,-1,1,,12,2,0.9768375238720556,0.023162476128022844
1,-1,2,0,-10.0,12,-1,0.9698630610661089,0.030136938933963107
0,1,1,2,-3.0,12,3,0.9596077407769545,0.040392259223034306
0,-1,1,1,-2.0,12,0,0.9264908858854001,0.07350911411460727
0,-1,1,1,-3.0,12,0,0.9188363306851342,0.08116366931483424
0,-1,-1,1,,12,0,0.9300219806757657,0.06997801932414613
0,-1,-1,0,,12,-1,0.946258547261627,0.053741452738374176
1,-1,1,0,1.0,12,-1,0.9679531470946009,0.03204685290544005
0,1,-1,1,,12,2,0.9785449348337927,0.021455065166249513
1,-1,1,0,-1.0,12,-1,0.983042905830712,0.016957094169250998
0,1,-1,1,,12,2,0.9835742095686985,0.01642579043128279
0,-1,-1,0,,12,-1,0.980390106554348,0.019609893445685905
1,-1,2,0,10.0,12,-1,0.9806908036577205,0.01930919634222821
0,1,-1,2,,12,3,0.979655500649243,0.020344499350860752
1,-1,-1,0,,12,-1,0.9739486278280617,0.02605137217203742
1,1,-1,0,,12,1,0.9535170801183075,0.046482919881799666
0,1,-1,0,,12,1,0.9512609910860086,0.04873900891389183
0,-1,-1,0,,12,-1,0.9402874109365441,0.059712589063345006
0,-1,-1,0,,12,-1,0.9338650666030149,0.06613493339698423
1,-1,2,0,-10.0,12,-1,0.9318329238351374,0.06816707616488607
0,1,-1,2,,12,3,0.9251583009922756,0.07484169900762225
0,-1,-1,0,,12,-1,0.9056754921753168,0.0943245078247783
0,-1,-1,0,,12,-1,0.8916858097404238,0.10831419025955717
1,-1,1,0,1.0,12,-1,0.8828384755449139,0.11716152445502068
0,1,1,1,1.0,12,2,0.8572577465639586,0.14274225343604
0,-1,1,1,2.0,12,0,0.7774527909485106,0.22254720905141623
0,-1,-1,1,,12,0,0.7506087997890699,0.24939120021086994
1,-1,1,0,3.0,12,-1,0.7302307522386285,0.26976924776138905
0,1,1,1,-2.0,12,2,0.68043414354484,0.3195658564551524
0,-1,1,1,0.0,12,0,0.5317683069336483,0.46823169306645207
0,-1,-1,1,,12,0,0.4750055329637369,0.5249944670362338
0,-1,-1,0,,12,-1,0.4270256535103311,0.5729743464896009
1,-1,1,0,-3.0,12,-1,0.38662561817575325,0.6133743818242672
1,1,-1,1,,12,2,0.29857168309993143,0.7014283168999954
1,1,-1,0,,12,1,0.2672675660914684,0.7327324339084285
1,1,-1,0,,12,1,0.26563150790244006,0.7343684920976518
1,1,1,0,1.0,12,1,0.2922481249275945,0.7077518750723545
1,1,1,1,-3.0,12,2,0.32397555321396815,0.676024446786021
1,1,1,1,0.0,12,2,0.3616093282165071,0.6383906717834481
1,1,-1,1,,12,2,0.40609308148452916,0.5939069185154128
1,1,2,0,10.0,12,1,0.5255004653406188,0.47449953465926753
1,1,1,2,-2.0,12,3,0.6483297286133671,0.35167027138660467
0,1,-1,1,,12,2,0.7913930379744908,0.20860696202543988
1,-1,-1,0,,12,-1,0.8636439029779576,0.13635609702204274
0,1,-1,0,,12,1,0.8863070015434569,0.11369299845663702
1,-1,2,0,-10.0,12,-1,0.8933012481477547,0.10669875185230787
1,1,-1,2,,12,3,0.8941181700472063,0.10588182995286657
1,1,1,0,0.0,12,1,0.9184900948571896,0.08150990514288878
0,1,1,1,1.0,12,2,0.9494777103858311,0.05052228961409298
1,-1,1,1,0.0,12,0,0.9580373225521798,0.04196267744787512
1,1,1,1,3.0,12,2,0.9589759160502346,0.04102408394986535
1,1,1,1,-1.0,12,2,0.9639059120274481,0.03609408797258346
1,1,2,1,10.0,12,2,0.9729509255011882,0.02704907449886144
0,1,-1,2,,12,3,0.9844963861116458,0.01550361388845235
1,-1,1,0,-3.0,12,-1,0.9902505455588607,0.00974945444123951
0,1,-1,1,,12,2,0.9929346213210664,0.007065378678842481
1,-1,-1,0,,12,-1,0.9938179480330501,0.00618205196691607
1,1,1,0,-2.0,12,1,0.991221035142486,0.008778964857426621
0,1,1,1,-2.0,12,2,0.9917189350206673,0.008281064979269458
1,-1,-1,1,,12,0,0.9876970709836462,0.01230292901642298
1,1,1,0,2.0,12,1,0.9744930688149178,0.0255069311850946
1,1,2,1,-10.0,12,2,0.9655906191420617,0.03440938085798472
1,1,1,2,2.0,12,3,0.9591412333389213,0.04085876666103991
1,1,-1,1,,12,2,0.9567374788731858,0.043262521126867695
0,1,-1,0,,12,1,0.9697297398182041,0.03027026018176422
1,-1,1,0,3.0,12,-1,0.9750058482557833,0.024994151744128463
0,1,-1,1,,12,2,0.9750609450715496,0.024939054928474914
1,-1,1,0,1.0,12,-1,0.9699210862719846,0.03007891372798026
1,1,1,1,2.0,12,2,0.957155565212808,0.042844434787112064
1,1,2,1,10.0,12,2,0.9488829803943748,0.05111701960569324
0,1,1,2,-2.0,12,3,0.9430396700078721,0.056960329992108635
0,-1,-1,1,,12,0,0.916593425527727,0.08340657447233182
0,-1,1,0,-1.0,12,-1,0.8962722385255638,0.10372776147437689
1,-1,1,1,-3.0,12,0,0.898130614651701,0.10186938534829156
1,1,1,1,3.0,12,2,0.8876669780531625,0.11233302194686745
1,1,2,1,-10.0,12,2,0.8821652210602954,0.11783477893973282
1,1,-1,2,,12,3,0.8789444645956709,0.12105553540441423
0,1,-1,0,,12,1,0.898784785599052,0.10121521440096208
1,-1,1,0,-2.0,12,-1,0.9043556896810783,0.09564431031888469
1,1,1,1,3.0,12,2,0.8982917304542515,0.10170826954567609
1,1,2,1,-10.0,12,2,0.8969470754212827,0.1030529245788291
1,1,1,2,0.0,12,3,0.8979054456543062,0.10209455434580239
1,1,1,1,0.0,12,2,0.9035766805608276,0.09642331943926062
1,1,-1,1,,12,2,0.9141029810277577,0.08589701897231863
0,1,-1,0,,12,1,0.9538149534577421,0.046185046542239566
1,-1,1,0,-3.0,12,-1,0.9739401540270298,0.026059845973002146
0,1,1,1,-2.0,12,2,0.9839960540615251,0.01600394593847396
1,-1,2,1,10.0,12,0,0.9856412102218132,0.014358789778279967
0,1,1,2,-2.0,12,3,0.9864125226355883,0.013587477364322139
0,-1,-1,1,,12,0,0.9807279127251561,0.019272087274871966
0,-1,-1,0,,12,-1,0.9786157115363234,0.021384288463740974
0,-1,-1,0,,12,-1,0.9800229576087649,0.019977042391219543
1,-1,2,0,-10.0,12,-1,0.9849849363157563,0.015015063684228001
0,1,-1,2,,12,3,0.9886441208283967,0.011355879171657774
1,-1,1,0,0.0,12,-1,0.9894304546177486,0.010569545382178532
0,1,-1,1,,12,2,0.9877158052473001,0.012284194752613295
0,-1,1,0,-3.0,12,-1,0.9826892925391738,0.01731070746085167
1,-1,1,1,0.0,12,0,0.9878892602352066,0.012110739764883397
0,1,-1,1,,12,2,0.9897660665742408,0.010233933425799199
1,-1,1,0,-1.0,12,-1,0.9892072778916232,0.010792722108264916
1,1,1,1,2.0,12,2,0.9859486356902483,0.014051364309715729
1,1,2,1,10.0,12,2,0.9860058502615182,0.013994149738437002
0,1,-1,2,,12,3,0.9884372572251008,0.011562742774821437
1,-1,1,0,3.0,12,-1,0.9881133995293303,0.011886600470613238
1,1,-1,1,,12,2,0.9848811206217944,0.015118879378106794
0,1,-1,0,,12,1,0.9914974945159698,0.008502505483983317
1,-1,-1,0,,12,-1,0.9949850236163422,0.0050149763837304675
0,1,-1,0,,12,1,0.9953010145416651,0.004698985458311042
1,-1,1,0,0.0,12,-1,0.994697948886444,0.005302051113500443
1,1,1,1,-2.0,12,2,0.9928906289922106,0.007109371007896554
0,1,-1,1,,12,2,0.9940854013057823,0.005914598694109847
1,-1,2,0,-10.0,12,-1,0.9939612507642172,0.0060387492357128645
0,1,-1,2,,12,3,0.994081311962241,0.005918688037818554
0,-1,-1,0,,12,-1,0.9928809239817914,0.007119076018272966
1,-1,1,0,-3.0,12,-1,0.9946830881281975,0.005316911871746385
0,1,1,1,0.0,12,2,0.995277455308842,0.004722544691071229
0,-1,-1,1,,12,0,0.9931044807475511,0.006895519252547723
1,-1,1,0,2.0,12,-1,0.9939271079298007,0.006072892070103222
0,1,-1,1,,12,2,0.9933996346672487,0.006600365332677608
0,-1,-1,0,,12,-1,0.9912726119351869,0.00872738806486855
1,-1,-1,0,,12,-1,0.9922294162410144,0.007770583758956719
1,1,1,0,3.0,12,1,0.9889890582129736,0.011010941786992553
1,1,2,1,10.0,12,2,0.9889542328566174,0.011045767143453015
0,1,-1,2,,12,3,0.9912838431163843,0.008716156883707938
1,-1,1,0,-1.0,12,-1,0.9914778892709016,0.008522110729093018
0,1,1,1,2.0,12,2,0.989628138292231,0.010371861707844645
0,-1,-1,1,,12,0,0.9812218949945198,0.018778105005520424
0,-1,-1,0,,12,-1,0.9765615606689041,0.02343843933104512
1,-1,1,0,2.0,12,-1,0.9755302818108684,0.024469718189024624
0,1,-1,1,,12,2,0.9691644581696642,0.030835541830378396
0,-1,-1,0,,12,-1,0.9544536082461292,0.04554639175390953
0,-1,-1,0,,12,-1,0.9444365628556967,0.055563437144259896
1,-1,1,0,3.0,12,-1,0.9388621539969203,0.06113784600309417
1,1,-1,1,,12,2,0.9221321479219291,0.07786785207815952
1,1,2,0,10.0,12,1,0.9248853658244129,0.07511463417560257
0,1,-1,2,,12,3,0.9300063487415556,0.06999365125842937
1,-1,-1,0,,12,-1,0.9253866208675918,0.07461337913244458
1,1,1,0,-3.0,12,1,0.8986882715132847,0.10131172848667905
1,1,1,1,2.0,12,2,0.8782115831465535,0.12178841685336757
0,1,-1,1,,12,2,0.8634431220456392,0.13655687795446567
1,-1,1,0,-1.0,12,-1,0.8276192901962317,0.17238070980371006
1,1,-1,1,,12,2,0.7537985276255824,0.24620147237446327
1,1,-1,0,,12,1,0.7300526273476479,0.2699473726523337
1,1,1,0,1.0,12,1,0.7358385804581704,0.26416141954183603
1,1,1,1,-2.0,12,2,0.7470726680132169,0.2529273319866873
1,1,2,1,-10.0,12,2,0.7640365742035249,0.23596342579643467
1,1,1,2,2.0,12,3,0.7830611217962372,0.21693887820383792
1,1,1,1,-2.0,12,2,0.8084154297572188,0.19158457024274397
1,1,1,1,1.0,12,2,0.840735233537372,0.15926476646254767
0,1,-1,1,,12,2,0.8808309218504481,0.11916907814961099
0,-1,-1,0,,12,-1,0.8987228755984336,0.10127712440166599
1,-1,-1,0,,12,-1,0.9225473871841023,0.07745261281589358
1,1,-1,0,,12,1,0.9253210272230159,0.07467897277706811
0,1,-1,0,,12,1,0.9499284171774554,0.0500715828224997
1,-1,2,0,10.0,12,-1,0.9612324204394488,0.03876757956051474
1,1,1,2,-1.0,12,3,0.9686078341502578,0.03139216584967586
0,1,-1,1,,12,2,0.9802250117354342,0.019774988264473124
1,-1,-1,0,,12,-1,0.9855782569230165,0.014421743077038269
1,1,1,0,-2.0,12,1,0.9843262184709087,0.015673781529049687
0,1,1,1,1.0,12,2,0.9864236756095333,0.013576324390369179
1,-1,-1,1,,12,0,0.9823345379279143,0.017665462072075602
1,1,2,0,10.0,12,1,0.9673184437633121,0.032681556236701395
1,1,-1,2,,12,3,0.9548622793395782,0.045137720660321116
1,1,-1,0,,12,1,0.9578855519907311,0.04211444800924927
0,1,1,0,3.0,12,1,0.9790037497067064,0.020996250293356982
1,-1,-1,1,,12,0,0.985594504960187,0.014405495039807413
1,1,2,0,-10.0,12,1,0.9852981972063107,0.014701802793799686
0,1,-1,2,,12,3,0.9873767269057466,0.012623273094277186
0,-1,-1,0,,12,-1,0.9865112627103446,0.013488737289616578
1,-1,1,0,-3.0,12,-1,0.9889241594714193,0.011075840528579529
0,1,-1,1,,12,2,0.9886827409790321,0.011317259021001598
1,-1,2,0,-10.0,12,-1,0.9856728372615251,0.01432716273856239
1,1,1,2,1.0,12,3,0.9815460276942575,0.018453972305849622
1,1,1,1,-2.0,12,2,0.9808987291137736,0.019101270886136647
0,1,1,1,-2.0,12,2,0.98371471111677,0.016285288883157306
0,-1,-1,1,,12,0,0.9795861721388603,0.020413827861175668
1,-1,1,0,-3.0,12,-1,0.9789908685589541,0.02100913144095525
1,1,1,1,1.0,12,2,0.9737071968767131,0.026292803123279553
0,1,-1,1,,12,2,0.9721436430325572,0.02785635696732918
1,-1,2,0,-10.0,12,-1,0.9646099237192828,0.03539007628064284
1,1,1,2,-1.0,12,3,0.9533150769796086,0.046684923020419794
1,1,1,1,-2.0,12,2,0.946443479377959,0.053556520622055605
0,1,-1,1,,12,2,0.9438228320607625,0.056177167939193626
1,-1,1,0,3.0,12,-1,0.93161782648681,0.06838217351309296
0,1,-1,1,,12,2,0.904056555430572,0.09594344456949362
1,-1,2,0,-10.0,12,-1,0.8481049322951654,0.15189506770477135
1,1,1,2,-2.0,12,3,0.7666111330055758,0.23338886699444705
1,1,-1,1,,12,2,0.6978012161778424,0.3021987838220966
1,1,1,0,3.0,12,1,0.6770639727780841,0.32293602722191517
1,1,-1,1,,12,2,0.6622683048043768,0.3377316951955714
1,1,1,0,0.0,12,1,0.6774799225258316,0.3225200774741877
1,1,1,1,-2.0,12,2,0.698664433929455,0.30133556607050527
1,1,2,1,10.0,12,2,0.7263530207351627,0.27364697926484444
1,1,1,2,-3.0,12,3,0.7561397001487915,0.24386029985121127
1,1,1,1,-3.0,12,2,0.793388590344492,0.20661140965555227
0,1,1,1,-1.0,12,2,0.8390336722466367,0.16096632775330313
1,-1,1,1,-2.0,12,0,0.8489600109067365,0.15103998909320426
1,1,-1,1,,12,2,0.8440038123927021,0.15599618760734546
1,1,2,0,10.0,12,1,0.8639110120216851,0.13608898797840935
1,1,1,2,2.0,12,3,0.8862598466671575,0.11374015333277274
1,1,1,1,1.0,12,2,0.9150914735257077,0.08490852647421511
0,1,-1,1,,12,2,0.9511288185519357,0.048871181448029204
1,-1,-1,0,,12,-1,0.9691104945749295,0.030889505425004595
0,1,-1,0,,12,1,0.9730187167866199,0.026981283213326372
0,-1,-1,0,,12,-1,0.971588973275753,0.028411026724208033
0,-1,-1,0,,12,-1,0.9738534646502868,0.02614653534961611
1,-1,1,0,-2.0,12,-1,0.9798689709039695,0.020131029095931688
1,1,2,1,-10.0,12,2,0.9811818797888914,0.018818120211184043
0,1,-1,2,,12,3,0.9848862620376273,0.015113737962338546
0,-1,-1,0,,12,-1,0.9850391391719461,0.014960860827949634
1,-1,1,0,-3.0,12,-1,0.9885452943312341,0.011454705668784591
0,1,1,1,-2.0,12,2,0.9891849134835796,0.010815086516432714
0,-1,-1,1,,12,0,0.984320660161987,0.01567933983794335
0,-1,-1,0,,12,-1,0.982887018640045,0.017112981359854004
1,-1,2,0,10.0,12,-1,0.9848480417037418,0.015151958296358417
1,1,1,2,-2.0,12,3,0.9858361603086265,0.014163839691413176
0,1,-1,1,,12,2,0.9901836946074272,0.009816305392467979
1,-1,-1,0,,12,-1,0.9918132567138278,0.00818674328617959
1,1,1,0,-3.0,12,1,0.9891523125712476,0.010847687428766361
0,1,-1,1,,12,2,0.9896748919913917,0.01032510800863165
1,-1,1,0,2.0,12,-1,0.9877383762183853,0.012261623781654978
0,1,1,1,-3.0,12,2,0.9824269615422692,0.01757303845765874
0,-1,1,1,-1.0,12,0,0.964942300191885,0.03505769980818236
1,-1,1,1,-2.0,12,0,0.9634386454943659,0.03656135450573131
1,1,1,1,2.0,12,2,0.9548214456530494,0.04517855434706183
1,1,-1,1,,12,2,0.9504279477540972,0.04957205224587729
0,1,-1,0,,12,1,0.9617976904475022,0.0382023095524921
1,-1,1,0,-2.0,12,-1,0.9652416354944848,0.03475836450547654
1,1,-1,1,,12,2,0.9623884696812229,0.03761153031879645
0,1,-1,0,,12,1,0.9739292375277075,0.026070762472387408
1,-1,1,0,0.0,12,-1,0.9786070261298567,0.02139297387006526
0,1,1,1,3.0,12,2,0.9786340230754624,0.021365976924478815
1,-1,-1,1,,12,0,0.9695762840622462,0.03042371593780527
1,1,2,0,10.0,12,1,0.9409335613334904,0.05906643866644491
1,1,-1,2,,12,3,0.9150837682583638,0.08491623174165874
1,1,-1,0,,12,1,0.9121628236666417,0.08783717633326182
1,1,1,0,3.0,12,1,0.9296437654281546,0.07035623457175795
0,1,-1,1,,12,2,0.9528446845120863,0.04715531548792538
0,-1,-1,0,,12,-1,0.9634521132569737,0.03654788674310242
1,-1,-1,0,,12,-1,0.9787048105093544,0.021295189490615818
1,1,2,0,-10.0,12,1,0.9823955267125581,0.017604473287394645
0,1,1,2,0.0,12,3,0.9884999970389664,0.011500002961012232
1,-1,-1,1,,12,0,0.9885909330549205,0.01140906694499854
1,1,1,0,-1.0,12,1,0.9827737529776647,0.017226247022227505
0,1,-1,1,,12,2,0.9804826216511812,0.019517378348770157
1,-1,1,0,3.0,12,-1,0.9733093515006842,0.026690648499405473
1,1,2,1,10.0,12,2,0.9578616089817543,0.04213839101825307
1,1,1,2,2.0,12,3,0.9449674314644383,0.05503256853562017
1,1,1,1,1.0,12,2,0.9367139720773118,0.06328602792264759
1,1,1,1,3.0,12,2,0.9328942830809648,0.06710571691892606
1,1,1,1,1.0,12,2,0.9334125893627157,0.06658741063725677
1,1,-1,1,,12,2,0.9382818869653293,0.061718113034616044
0,1,1,0,-1.0,12,1,0.9650929092542576,0.03490709074580973
1,-1,2,1,10.0,12,0,0.972945858125414,0.027054141874504934
0,1,-1,2,,12,3,0.9781452739017087,0.02185472609831392
0,-1,-1,0,,12,-1,0.9785534183753959,0.021446581624505114
1,-1,-1,0,,12,-1,0.9825166037166232,0.01748339628330379
1,1,1,0,-2.0,12,1,0.9792235182093788,0.020776481790512814
0,1,-1,1,,12,2,0.9794497595315664,0.020550240468497186
1,-1,2,0,-10.0,12,-1,0.9752013476157679,0.02479865238433361
1,1,1,2,-1.0,12,3,0.9686612855635224,0.03133871443638052
1,1,1,1,0.0,12,2,0.9660038796990903,0.03399612030082035
1,1,1,1,3.0,12,2,0.9671624980670139,0.03283750193295882
1,1,1,1,3.0,12,2,0.9721661919342534,0.027833808065778006
0,1,1,1,-1.0,12,2,0.9811404242232719,0.01885957577678029
0,-1,-1,1,,12,0,0.9815407074080735,0.01845929259184363
1,-1,2,0,10.0,12,-1,0.9854118992784339,0.014588100721498593
0,1,1,2,0.0,12,3,0.988176691785931,0.01182330821396179
0,-1,-1,1,,12,0,0.9853634851407111,0.01463651485926245
1,-1,1,0,-3.0,12,-1,0.9858751279416803,0.014124872058328021
0,1,-1,1,,12,2,0.9831114184727793,0.01688858152717295
0,-1,1,0,-1.0,12,-1,0.9757653622755258,0.024234637724449015
1,-1,-1,1,,12,0,0.9801420160696064,0.019857983930295735
1,1,1,0,-3.0,12,1,0.9766426149768365,0.023357385023112156
0,1,1,1,2.0,12,2,0.9767344460809486,0.023265553919059514
1,-1,1,1,-2.0,12,0,0.9672626425496884,0.03273735745029433
1,1,-1,1,,12,2,0.9473657639632884,0.05263423603675068
1,1,2,0,-10.0,12,1,0.9459418941980334,0.05405810580207342
0,1,-1,2,,12,3,0.9469023281493062,0.053097671850782006
0,-1,-1,0,,12,-1,0.9393934603923177,0.06060653960769947
1,-1,1,0,-1.0,12,-1,0.936252464084121,0.06374753591585904
1,1,-1,1,,12,2,0.9226485165725751,0.07735148342749343
1,1,-1,0,,12,1,0.9278429177740767,0.07215708222602067
0,1,1,0,0.0,12,1,0.956329438355837,0.043670561644205894
0,-1,-1,1,,12,0,0.9642366349221111,0.03576336507795556
1,-1,-1,0,,12,-1,0.9765036901981015,0.02349630980194661
0,1,-1,0,,12,1,0.9781826054868507,0.021817394513243396
1,-1,2,0,10.0,12,-1,0.9753069119381148,0.02469308806183014
0,1,-1,2,,12,3,0.9703699251199639,0.029630074879973975
0,-1,-1,0,,12,-1,0.9579622934772936,0.04203770652281689
1,-1,1,0,2.0,12,-1,0.9500078242499611,0.049992175750129535
1,1,-1,1,,12,2,0.9307709345851918,0.06922906541483032
1,1,1,0,1.0,12,1,0.9310732430039687,0.06892675699604914
1,1,1,1,2.0,12,2,0.9357497786306342,0.06425022136932684
1,1,1,1,1.0,12,2,0.9449178012022894,0.05508219879769553
1,1,1,1,-1.0,12,2,0.9588071902709155,0.041192809728980304
0,1,-1,1,,12,2,0.9777662092179671,0.022233790782017294
1,-1,-1,0,,12,-1,0.9874066765755123,0.012593323424558553
1,1,2,0,-10.0,12,1,0.9894863046629438,0.010513695336972086
0,1,1,2,2.0,12,3,0.9939454292629541,0.00605457073715203
1,-1,1,1,3.0,12,0,0.9945475665730477,0.0054524334269302095
1,1,1,1,-3.0,12,2,0.9939887615053434,0.006011238494552798
0,1,1,1,2.0,12,2,0.9963829183755614,0.003617081624385748
1,-1,2,1,-10.0,12,0,0.9965191708558986,0.0034808291440129977
0,1,-1,2,,12,3,0.9973689059557478,0.0026310940442079564
1,-1,-1,0,,12,-1,0.9980427557925662,0.001957244207398742
0,1,-1,0,,12,1,0.9977598398897798,0.002240160110239119
1,-1,-1,0,,12,-1,0.9975281654890515,0.0024718345109709314
0,1,-1,0,,12,1,0.9958369587871366,0.004163041212920202
1,-1,1,0,0.0,12,-1,0.9930798284434563,0.006920171556502086
1,1,1,1,-2.0,12,2,0.987952891354332,0.012047108645750475
0,1,-1,1,,12,2,0.98615669025715,0.013843309742958101
1,-1,1,0,0.0,12,-1,0.9806946742335308,0.019305325766459158
1,1,1,1,1.0,12,2,0.9689837842623858,0.031016215737583116
1,1,2,1,10.0,12,2,0.9615172082874693,0.03848279171242887
1,1,1,2,2.0,12,3,0.9564827898647623,0.04351721013514041
0,1,-1,1,,12,2,0.9554842889262163,0.04451571107382807
0,-1,-1,0,,12,-1,0.9465613848778356,0.053438615122148606
1,-1,1,0,0.0,12,-1,0.9419897825921713,0.05801021740771563
1,1,1,1,-2.0,12,2,0.9269676120201151,0.07303238797998683
0,1,-1,1,,12,2,0.916919595309373,0.08308040469065157
0,-1,-1,0,,12,-1,0.8917278831586364,0.10827211684125085
0,-1,1,0,-1.0,12,-1,0.8726305348079028,0.12736946519200326
1,-1,2,1,-10.0,12,0,0.8767732088994055,0.12322679110068745
1,1,1,2,0.0,12,3,0.8742889271298027,0.12571107287028133
0,1,-1,1,,12,2,0.8766493262222661,0.12335067377766046
1,-1,1,0,-2.0,12,-1,0.8653921191800408,0.1346078808200261
1,1,1,1,-3.0,12,2,0.835193625134606,0.1648063748654517
0,1,-1,1,,12,2,0.8117226948829173,0.18827730511702004
0,-1,-1,0,,12,-1,0.7592635868880006,0.24073641311189445
0,-1,-1,0,,12,-1,0.715945727077059,0.28405427292305013
1,-1,-1,0,,12,-1,0.6806829608139693,0.31931703918593524
1,1,1,0,-1.0,12,1,0.5691398427395726,0.43086015726053206
1,1,2,1,10.0,12,2,0.473476071690321,0.5265239283096058
1,1,1,2,1.0,12,3,0.38033076791850623,0.619669232081391
1,1,1,1,-2.0,12,2,0.29991728934987627,0.7000827106501627
1,1,-1,1,,12,2,0.23021934356136817,0.7697806564386549
1,1,1,0,3.0,12,1,0.2064786338148441,0.7935213661851712
1,1,-1,1,,12,2,0.1864181460355517,0.8135818539644932
1,1,-1,0,,12,1,0.1900458038725169,0.8099541961274
1,1,-1,0,,12,1,0.2204999598992176,0.779500040100841
1,1,-1,0,,12,1,0.3041270567062308,0.6958729432937203
0,1,-1,0,,12,1,0.5132744121154699,0.48672558788463594
1,-1,1,0,-3.0,12,-1,0.6182808693910625,0.38171913060903895
1,1,2,1,10.0,12,2,0.668805359520683,0.3311946404792929
1,1,-1,2,,12,3,0.7216751356859571,0.27832486431405873
0,1,1,0,-3.0,12,1,0.8610004025143413,0.13899959748563567
1,-1,-1,1,,12,0,0.9096189946303563,0.09038100536961469
0,1,-1,0,,12,1,0.9238923574274204,0.07610764257252589
1,-1,1,0,-3.0,12,-1,0.9267342590622667,0.07326574093774336
